"user","dwellTime"
86904,55.69
86905,7.49
86906,72.54
86907,34.83
86908,14.19
86909,41.64
86910,66.21
86911,90.63
86912,10.98
86913,28.01
86914,42.44
86915,44.21
86916,108.83
86917,28.16
86918,12.11
86919,0.38
86920,33.8
86921,17.84
86922,10.84
86923,2.37
86924,73.3
86925,17.01
86926,4.9
86927,61.04
86928,92.7
86929,85.86
86930,85.63
86931,38.67
86932,71.37
86933,51.5
86934,90.69
86935,12.72
86936,110.82
86937,84.51
86938,114.34
86939,46.95
86940,14.11
86941,118.25
86942,53.98
86943,16.45
86944,87.43
86945,63.77
86946,30.31
86947,60.5
86948,24.38
86949,12.47
86950,108.81
86951,1.75
86952,71.21
86953,2.94
86954,10.52
86955,20.31
86956,21.43
86957,0.84
86958,43.21
86959,27.57
86960,0.13
86961,6.68
86962,61.07
86963,118.56
86964,82.44
86965,90.73
86966,61.57
86967,16.49
86968,18.75
86969,75.72
86970,75.88
86971,39.84
86972,11.63
86973,67.18
86974,107.71
86975,1.16
86976,115.83
86977,26.75
86978,15.64
86979,7.48
86980,7.2
86981,37.15
86982,10.36
86983,80.48
86984,0.52
86985,4.63
86986,9.96
86987,94.27
86988,99.1
86989,7
86990,49.5
86991,150.76
86992,3.77
86993,67.19
86994,105.39
86995,88.65
86996,28.69
86997,7.6
86998,71.21
86999,82.66
87000,21.51
87001,12.72
87002,38.44
87003,4.07
87004,57.48
87005,24.44
87006,81.92
87007,21.97
87008,19.98
87009,7.75
87010,44.59
87011,72.76
87012,49.15
87013,97.27
87014,0.76
87015,83.37
87016,37.65
87017,9.95
87018,86.13
87019,52.71
87020,9
87021,32.94
87022,82.79
87023,41.81
87024,4.39
87025,24.43
87026,25.54
87027,1.89
87028,53.53
87029,1.43
87030,18.34
87031,53.46
87032,49.07
87033,14.68
87034,13.47
87035,9.32
87036,33.28
87037,60.52
87038,81.34
87039,79.5
87040,51.12
87041,1.84
87042,95.99
87043,59.75
87044,73.81
87045,31.65
87046,32.41
87047,52.14
87048,53.9
87049,19.21
87050,103.27
87051,78.83
87052,11.02
87053,0.47
87054,34.71
87055,2.34
87056,16.18
87057,2.03
87058,106.95
87059,86.11
87060,128.56
87061,57.84
87062,66.29
87063,108.76
87064,4.15
87065,7.29
87066,68.95
87067,10.04
87068,14.81
87069,3.67
87070,10.33
87071,67.85
87072,121.52
87073,22.91
87074,14.95
87075,121.23
87076,69.19
87077,13.51
87078,61.9
87079,105.14
87080,8.72
87081,2.6
87082,98.15
87083,103.31
87084,8.6
87085,47.39
87086,8.88
87087,57.13
87088,45.21
87089,66.19
87090,67.63
87091,22.18
87092,8.15
87093,33.18
87094,63.55
87095,4.22
87096,21.67
87097,62.11
87098,19.86
87099,11.73
87100,20.9
87101,88.86
87102,86.94
87103,15.66
87104,38.65
87105,2.34
87106,74.29
87107,71.36
87108,5.26
87109,26.71
87110,58.17
87111,14.97
87112,73.43
87113,3.14
87114,21.66
87115,12.12
87116,29.09
87117,20.54
87118,68.37
87119,74.7
87120,87.79
87121,15.32
87122,67.39
87123,16.18
87124,17.14
87125,32.42
87126,0.03
87127,21.75
87128,34.17
87129,6.18
87130,17.74
87131,45.28
87132,66.95
87133,20.33
87134,8.04
87135,22.03
87136,19.33
87137,3.9
87138,4.87
87139,31.63
87140,7.27
87141,55.47
87142,49.16
87143,23.22
87144,25.41
87145,3.86
87146,13.8
87147,0.96
87148,95.17
87149,39.11
87150,65.76
87151,37.85
87152,93.04
87153,7.9
87154,57.82
87155,49.81
87156,4.45
87157,68.61
87158,70.93
87159,73.57
87160,63.82
87161,71.41
87162,9.99
87163,8.83
87164,3.84
87165,83.05
87166,17.83
87167,21.69
87168,83.78
87169,20.22
87170,6.25
87171,67.51
87172,106.26
87173,2.13
87174,96.7
87175,5.59
87176,9.92
87177,73.75
87178,2.32
87179,37.16
87180,24.44
87181,35.19
87182,91.88
87183,39.29
87184,94.57
87185,14.12
87186,10.67
87187,70.21
87188,139.3
87189,91.49
87190,15.55
87191,71.07
87192,11.88
87193,3.5
87194,69.8
87195,82.04
87196,7
87197,56.79
87198,98.99
87199,132.06
87200,61.87
87201,16.04
87202,20.04
87203,32.49
87204,18.2
87205,15.89
87206,63.95
87207,5.43
87208,50.84
87209,44.25
87210,9.77
87211,45.99
87212,10.48
87213,67.38
87214,59.29
87215,93.11
87216,13.54
87217,13.34
87218,18.83
87219,10.36
87220,5.18
87221,4.05
87222,24.27
87223,30.08
87224,28.31
87225,20.99
87226,5
87227,16.1
87228,113.62
87229,1.49
87230,5.92
87231,162.71
87232,1.28
87233,29.52
87234,21.84
87235,54.23
87236,19.35
87237,55.04
87238,45.9
87239,29.48
87240,59.49
87241,23.51
87242,14.98
87243,132.32
87244,52.53
87245,50.32
87246,17.94
87247,13.09
87248,72.62
87249,29.6
87250,13.84
87251,19.38
87252,50.56
87253,8.2
87254,11.78
87255,69.35
87256,8.95
87257,39.43
87258,12.22
87259,17.18
87260,75.73
87261,12.57
87262,23.92
87263,15.8
87264,25.03
87265,129.7
87266,97.51
87267,22.36
87268,2.76
87269,22.58
87270,45.99
87271,2.27
87272,11.62
87273,75.08
87274,10.45
87275,6.07
87276,8.65
87277,16.07
87278,12.27
87279,49.94
87280,18.86
87281,36.09
87282,15.78
87283,79.99
87284,3.92
87285,60.11
87286,117.54
87287,1.29
87288,71.34
87289,90.06
87290,90.99
87291,15.56
87292,9.97
87293,45.13
87294,17.41
87295,2.95
87296,41.41
87297,1.72
87298,39.75
87299,16.07
87300,15.32
87301,0.26
87302,10.73
87303,62.94
87304,25.51
87305,94.95
87306,15.47
87307,48.02
87308,54.48
87309,19.9
87310,14.37
87311,76.1
87312,38.23
87313,53.88
87314,5.06
87315,16.03
87316,90.97
87317,3.25
87318,8.6
87319,37.46
87320,5.21
87321,24.94
87322,89.49
87323,7.13
87324,65.13
87325,72.18
87326,4.98
87327,54.92
87328,24.07
87329,9.48
87330,15.52
87331,9.08
87332,18.28
87333,120.52
87334,10.13
87335,8.68
87336,91.69
87337,20.44
87338,64.56
87339,5.24
87340,48.42
87341,19.77
87342,23.44
87343,0.92
87344,27.54
87345,89.56
87346,13.05
87347,19.6
87348,6.67
87349,62.62
87350,32.97
87351,7.28
87352,12.33
87353,80.28
87354,41.77
87355,14.28
87356,80.47
87357,17.26
87358,65.66
87359,10.61
87360,72.69
87361,2.36
87362,4.07
87363,70.03
87364,102.25
87365,111.32
87366,16.36
87367,1.37
87368,65.47
87369,37.13
87370,65.43
87371,15.9
87372,14.56
87373,3.04
87374,4.32
87375,6.06
87376,1.48
87377,27.54
87378,13.09
87379,10.9
87380,0.24
87381,28.05
87382,24.67
87383,48.87
87384,4.21
87385,13.1
87386,6.52
87387,26.75
87388,83.86
87389,85.37
87390,2.48
87391,16.33
87392,35.86
87393,58.19
87394,16.98
87395,3.8
87396,6.81
87397,2.17
87398,9.8
87399,25.27
87400,2.51
87401,46.16
87402,15.67
87403,73.12
87404,33.36
87405,67.36
87406,48.76
87407,41.11
87408,79.47
87409,5.57
87410,39.02
87411,6.91
87412,99.04
87413,30.39
87414,18.65
87415,55.23
87416,64.59
87417,11.52
87418,17.49
87419,102.72
87420,91.26
87421,38.89
87422,90.03
87423,6.77
87424,50.88
87425,0.7
87426,68.01
87427,25.62
87428,3.44
87429,86.58
87430,81.98
87431,46.4
87432,97.85
87433,90.96
87434,24.43
87435,91.26
87436,31.82
87437,2.38
87438,5.56
87439,5.45
87440,0.61
87441,19.27
87442,37.22
87443,74.16
87444,5.7
87445,50.72
87446,17.28
87447,30.78
87448,90.7
87449,32.37
87450,106.79
87451,26.89
87452,1.04
87453,69.89
87454,77.23
87455,21.4
87456,2.59
87457,1.99
87458,0.5
87459,125.61
87460,40.98
87461,21.09
87462,18.32
87463,75.84
87464,121.47
87465,1.86
87466,42.18
87467,76.71
87468,58.53
87469,10.4
87470,47.51
87471,4.98
87472,10.26
87473,0.28
87474,6.88
87475,79.25
87476,28.71
87477,23.48
87478,42.77
87479,70.52
87480,40.41
87481,17.58
87482,79.11
87483,24.64
87484,6.74
87485,52.91
87486,1.17
87487,41.75
87488,26.01
87489,76.79
87490,77.17
87491,5.9
87492,9.38
87493,10.25
87494,2.93
87495,60.63
87496,5.24
87497,20.08
87498,63.56
87499,48.54
87500,26.38
87501,57.34
87502,6.74
87503,25.67
87504,20.68
87505,3.54
87506,109.43
87507,24.37
87508,34.49
87509,86.61
87510,67.51
87511,55.44
87512,35.86
87513,84.3
87514,7.88
87515,34.29
87516,45.89
87517,23.23
87518,83.04
87519,9.09
87520,10.4
87521,11.06
87522,64.14
87523,7.43
87524,68.43
87525,64.86
87526,17.04
87527,8.95
87528,20.5
87529,56.42
87530,10.33
87531,6.92
87532,71.82
87533,16.77
87534,1.31
87535,45.23
87536,36.68
87537,86.63
87538,64.68
87539,16.78
87540,2.77
87541,10.29
87542,0.36
87543,42.04
87544,68.91
87545,24.06
87546,22.5
87547,0.99
87548,14.16
87549,59.06
87550,94.66
87551,17.9
87552,27.87
87553,28.32
87554,49
87555,24.43
87556,7.49
87557,0.61
87558,53.9
87559,1.74
87560,12.74
87561,7.38
87562,13.25
87563,23.8
87564,96.74
87565,8.05
87566,49.21
87567,1.32
87568,6.65
87569,30.95
87570,59.63
87571,19.25
87572,34.53
87573,61.22
87574,26.8
87575,51.07
87576,5.33
87577,91.56
87578,46.78
87579,93.57
87580,5.01
87581,3.85
87582,20.6
87583,26.33
87584,77.3
87585,0.72
87586,12.14
87587,98.14
87588,84.83
87589,111.36
87590,20.48
87591,21.44
87592,25.99
87593,7.17
87594,23.53
87595,1.38
87596,65.57
87597,99.74
87598,6.49
87599,26.56
87600,44.85
87601,101.07
87602,19.41
87603,15.58
87604,30.28
87605,15.34
87606,8.8
87607,3.38
87608,79.15
87609,30.77
87610,41.31
87611,66.31
87612,2.38
87613,73.85
87614,62.45
87615,5.49
87616,98.19
87617,1.44
87618,41.46
87619,84.94
87620,22.96
87621,40.24
87622,56.68
87623,68.72
87624,20.06
87625,0.98
87626,81.51
87627,23.6
87628,96.55
87629,19.58
87630,55.59
87631,77.47
87632,22.77
87633,88.79
87634,25.14
87635,23.88
87636,59.39
87637,14.45
87638,2.16
87639,138.54
87640,14.25
87641,6.68
87642,21.34
87643,10.9
87644,44.41
87645,1.68
87646,8.74
87647,9.55
87648,65.51
87649,29.4
87650,22
87651,19.65
87652,43.14
87653,6.95
87654,81.09
87655,71.29
87656,114.05
87657,9.49
87658,6.37
87659,21.09
87660,66
87661,10.53
87662,20.96
87663,6.01
87664,18
87665,20.58
87666,8.92
87667,24.56
87668,17.27
87669,64.75
87670,12.85
87671,45.93
87672,11.78
87673,1.85
87674,1.67
87675,47.87
87676,12.41
87677,5.69
87678,64.54
87679,78.07
87680,6.36
87681,66.17
87682,8.47
87683,61.86
87684,3.72
87685,1.24
87686,101.89
87687,78.73
87688,6.7
87689,8.21
87690,23.01
87691,106.19
87692,4.56
87693,0.65
87694,44.36
87695,50.89
87696,8.49
87697,2.78
87698,17.66
87699,88.45
87700,5.47
87701,39.36
87702,9.84
87703,1.54
87704,25.72
87705,7.54
87706,13.05
87707,10.55
87708,24.89
87709,25.06
87710,42.43
87711,14.18
87712,0.44
87713,2.88
87714,1
87715,1.01
87716,10.18
87717,13.66
87718,34.8
87719,3.27
87720,14.23
87721,75.35
87722,22.81
87723,21.52
87724,16.53
87725,43.45
87726,23.19
87727,6.45
87728,10.08
87729,4.37
87730,11.73
87731,22.5
87732,11.88
87733,102.76
87734,23.03
87735,80.06
87736,12.83
87737,24.29
87738,1.47
87739,14.42
87740,90.27
87741,23.32
87742,9.02
87743,116.46
87744,7.39
87745,113.3
87746,32.41
87747,103.69
87748,26.19
87749,53.01
87750,82.42
87751,21.76
87752,2.15
87753,69.76
87754,8.32
87755,75.53
87756,8.08
87757,7.88
87758,7.61
87759,11.35
87760,4.55
87761,77.75
87762,20.81
87763,112.5
87764,96.94
87765,36.76
87766,32.06
87767,18.42
87768,14.31
87769,20.96
87770,15.29
87771,5.06
87772,82.66
87773,84.25
87774,62.42
87775,7.01
87776,22.19
87777,89.03
87778,13.32
87779,5.65
87780,19.17
87781,52.39
87782,61.84
87783,7.55
87784,9.32
87785,9.3
87786,11.72
87787,36.82
87788,55.65
87789,10.42
87790,102.5
87791,24.56
87792,11.49
87793,75.5
87794,58.31
87795,4.08
87796,28.22
87797,64.83
87798,6.5
87799,42.79
87800,3.4
87801,41.54
87802,77.8
87803,50.23
87804,5.63
87805,25.7
87806,48.74
87807,10.09
87808,10.41
87809,3.25
87810,12.81
87811,69.93
87812,30.04
87813,2.82
87814,30.06
87815,7.97
87816,23.74
87817,86.08
87818,34.06
87819,138.04
87820,25.5
87821,24.9
87822,18.97
87823,98.67
87824,80.25
87825,25.31
87826,52.06
87827,10.17
87828,124.23
87829,13.99
87830,9.72
87831,60.42
87832,41.05
87833,50.4
87834,91.99
87835,41.14
87836,43.41
87837,55.98
87838,104.75
87839,18.05
87840,64.8
87841,75.11
87842,5.55
87843,13.67
87844,26.96
87845,3.01
87846,64.1
87847,7.38
87848,32.38
87849,16.94
87850,7.12
87851,4.81
87852,4.38
87853,3.74
87854,2.11
87855,31.62
87856,23.49
87857,75.53
87858,56.28
87859,34.23
87860,0.57
87861,2.77
87862,22.81
87863,12.35
87864,72
87865,8.23
87866,21.72
87867,13.05
87868,73.49
87869,23.1
87870,17.23
87871,30.66
87872,17.45
87873,2.94
87874,40.03
87875,18.77
87876,17.41
87877,45.52
87878,73.04
87879,49.89
87880,63.55
87881,17.06
87882,20.13
87883,61.66
87884,30.93
87885,13.1
87886,18.23
87887,34.84
87888,7.71
87889,17.05
87890,18.14
87891,4.02
87892,10.33
87893,33.7
87894,13.18
87895,72.52
87896,34.75
87897,13.93
87898,20.99
87899,6.57
87900,9.13
87901,35.18
87902,103.46
87903,115.27
87904,84.69
87905,10.61
87906,21.09
87907,12.77
87908,66.13
87909,8.95
87910,102.77
87911,103.2
87912,145.92
87913,8.47
87914,23.15
87915,25.55
87916,13.23
87917,8.71
87918,7.25
87919,12.91
87920,18.26
87921,2.71
87922,112.49
87923,20.23
87924,23.83
87925,52.2
87926,11.59
87927,15.23
87928,27.52
87929,2.16
87930,6.88
87931,4.03
87932,22.23
87933,0.23
87934,21.39
87935,12.57
87936,2.07
87937,5.16
87938,75.17
87939,101.99
87940,74.97
87941,48.88
87942,27.04
87943,52.98
87944,2.07
87945,74.84
87946,38.33
87947,94.91
87948,59.12
87949,118.44
87950,0.69
87951,4.57
87952,39.13
87953,7.09
87954,16.65
87955,133.03
87956,7.41
87957,6
87958,72.47
87959,23.22
87960,57.83
87961,114.11
87962,15.04
87963,66.88
87964,11.71
87965,27.78
87966,41.99
87967,5.81
87968,19.28
87969,1.69
87970,26.45
87971,32.25
87972,82.65
87973,10.39
87974,24.28
87975,13.4
87976,49.76
87977,1.69
87978,22.79
87979,35.3
87980,23.68
87981,111.31
87982,0.54
87983,5.94
87984,29.77
87985,40.28
87986,7.4
87987,19.5
87988,21.06
87989,30.71
87990,8.49
87991,9.27
87992,21.75
87993,55.49
87994,4.12
87995,98.96
87996,54.24
87997,73.81
87998,15.74
87999,32.79
88000,38.64
88001,81.84
88002,64.46
88003,20.2
88004,17.23
88005,29
88006,1.04
88007,58.18
88008,11.76
88009,125.87
88010,0.91
88011,77.28
88012,108.95
88013,8.77
88014,1.11
88015,23.8
88016,9.23
88017,20.42
88018,77.28
88019,9.99
88020,16.97
88021,23.7
88022,20.1
88023,71.27
88024,2.3
88025,40.57
88026,58.9
88027,11.54
88028,4.2
88029,11.07
88030,3.8
88031,28.4
88032,12.55
88033,4.17
88034,0.43
88035,53.4
88036,15.99
88037,0.08
88038,21.32
88039,10.18
88040,3.42
88041,4.42
88042,0.76
88043,76.94
88044,28.55
88045,81.35
88046,87.25
88047,84.3
88048,5.03
88049,1.11
88050,2.15
88051,0.19
88052,63.82
88053,56.88
88054,35.46
88055,14.06
88056,163.64
88057,97.44
88058,13.59
88059,72.97
88060,24.83
88061,81.44
88062,34.99
88063,148.43
88064,6.9
88065,33.79
88066,109.9
88067,15.04
88068,52.87
88069,12.86
88070,5.84
88071,43.85
88072,69.91
88073,104.13
88074,5.07
88075,26.16
88076,68.41
88077,5.03
88078,47.01
88079,5.45
88080,12.47
88081,23.79
88082,6.25
88083,15.07
88084,14.35
88085,145.97
88086,5.61
88087,9.07
88088,75.96
88089,17.37
88090,104.9
88091,6.07
88092,20.69
88093,51.96
88094,0.01
88095,0.05
88096,49.39
88097,53.75
88098,4.37
88099,13.18
88100,71.44
88101,73.11
88102,11.17
88103,22.55
88104,5.61
88105,87.26
88106,78.92
88107,8.29
88108,15.67
88109,4.8
88110,19.15
88111,12.93
88112,8.2
88113,6.73
88114,3.61
88115,93.91
88116,94.29
88117,3.39
88118,1.39
88119,8.37
88120,49.84
88121,51.34
88122,6.81
88123,63.79
88124,0.39
88125,32.68
88126,79.81
88127,22
88128,3.58
88129,31.73
88130,5.57
88131,20.77
88132,17.53
88133,8.48
88134,19.3
88135,4.62
88136,81.05
88137,104.66
88138,16.93
88139,12.47
88140,19.59
88141,98.27
88142,50.02
88143,12.38
88144,9.44
88145,21.73
88146,6.22
88147,1.06
88148,44.92
88149,8.36
88150,9.32
88151,28.51
88152,38.71
88153,36.03
88154,40.07
88155,2.29
88156,60.09
88157,82.85
88158,16.53
88159,51.75
88160,11.78
88161,20.11
88162,18.24
88163,26.9
88164,60.4
88165,98.62
88166,0.16
88167,56.64
88168,9.78
88169,0.66
88170,45.04
88171,53.86
88172,4.77
88173,9.57
88174,14.51
88175,8.83
88176,15.28
88177,5.99
88178,107.23
88179,67.55
88180,2.73
88181,69.73
88182,1.48
88183,2.08
88184,36.15
88185,4.21
88186,53.45
88187,46.99
88188,11.64
88189,6.71
88190,24.34
88191,34.69
88192,14.94
88193,48.09
88194,19.79
88195,3.32
88196,11.86
88197,35.2
88198,34.17
88199,50.65
88200,139.79
88201,12.73
88202,43
88203,32.31
88204,6.48
88205,4.04
88206,94.1
88207,23.73
88208,76.92
88209,82.46
88210,8.9
88211,140.59
88212,1.76
88213,51.76
88214,2.05
88215,11.72
88216,62.76
88217,1.02
88218,29.15
88219,10.73
88220,5.59
88221,10.23
88222,36.32
88223,0.53
88224,28.88
88225,7.58
88226,92.71
88227,65.29
88228,11.88
88229,7.97
88230,70.29
88231,6.69
88232,13.94
88233,19.6
88234,19.42
88235,59.02
88236,49.35
88237,12.1
88238,4.24
88239,25.35
88240,11.54
88241,31.19
88242,58.52
88243,44.19
88244,27.82
88245,36.4
88246,4.85
88247,24.85
88248,33.95
88249,23.49
88250,77.49
88251,93.7
88252,3.61
88253,19.8
88254,7.51
88255,32.32
88256,1.83
88257,33.8
88258,24.78
88259,2.77
88260,79.48
88261,15.69
88262,27.78
88263,74.7
88264,8.48
88265,14.85
88266,4.19
88267,8.23
88268,18.32
88269,9.1
88270,115.84
88271,15.61
88272,107.76
88273,20.97
88274,108.31
88275,62.51
88276,14.77
88277,20.16
88278,15.19
88279,70.21
88280,14.48
88281,17.43
88282,0.48
88283,40.12
88284,51.67
88285,4
88286,8.51
88287,11.65
88288,6.48
88289,44.21
88290,85.68
88291,30.12
88292,10.34
88293,7.08
88294,3.46
88295,5.17
88296,26.64
88297,23.88
88298,64.95
88299,2.51
88300,12.74
88301,11.2
88302,21.63
88303,30.88
88304,17.27
88305,15.88
88306,44.72
88307,65.45
88308,72.87
88309,8.09
88310,81.31
88311,4.93
88312,103.77
88313,95.28
88314,56.82
88315,72.25
88316,25.91
88317,9.44
88318,84.51
88319,12.66
88320,87.43
88321,10.37
88322,87.9
88323,8.15
88324,18.85
88325,0.42
88326,10.64
88327,19.62
88328,8.67
88329,33.17
88330,19.93
88331,16.45
88332,1.14
88333,8.63
88334,108.77
88335,65.62
88336,14.46
88337,8.75
88338,85.7
88339,23.59
88340,21.87
88341,96.33
88342,83.19
88343,59.32
88344,27.76
88345,56.97
88346,68.68
88347,40.28
88348,81.25
88349,22.59
88350,12.03
88351,4.82
88352,14.47
88353,12.3
88354,10.11
88355,44.34
88356,58.01
88357,3.38
88358,72.33
88359,40.99
88360,1.33
88361,2.86
88362,20.69
88363,14.39
88364,23.83
88365,31.69
88366,7.07
88367,6.1
88368,15.72
88369,46.25
88370,124.05
88371,13.7
88372,3.88
88373,7.15
88374,30.48
88375,18.54
88376,80.09
88377,27.2
88378,95.08
88379,31.11
88380,123.83
88381,33.53
88382,69.19
88383,17.15
88384,7.9
88385,20.58
88386,59.61
88387,48.25
88388,21.53
88389,33.28
88390,57.81
88391,63.9
88392,7.54
88393,65.83
88394,8.5
88395,52.86
88396,106.8
88397,11
88398,3.24
88399,2.14
88400,15.38
88401,42.78
88402,95.29
88403,9.7
88404,40.2
88405,70.31
88406,90.1
88407,11.19
88408,50.02
88409,81.23
88410,93.08
88411,8.5
88412,94.49
88413,3.66
88414,10.21
88415,113.69
88416,54.27
88417,0.82
88418,83.25
88419,55.15
88420,26.2
88421,13.89
88422,12.94
88423,7.19
88424,17.89
88425,7.99
88426,32.71
88427,54.45
88428,12.06
88429,35.27
88430,41.47
88431,4.71
88432,13.85
88433,71.1
88434,88.98
88435,89.59
88436,19.54
88437,21.1
88438,21.66
88439,20.72
88440,23.1
88441,107.82
88442,23.37
88443,3
88444,114.49
88445,11.87
88446,22.95
88447,3.67
88448,14.96
88449,111.54
88450,33.85
88451,28.99
88452,2.83
88453,7.53
88454,106.45
88455,4.21
88456,51.94
88457,3.17
88458,41.74
88459,80.03
88460,55.47
88461,34.52
88462,129.9
88463,29.21
88464,29.6
88465,94.33
88466,96.58
88467,0.27
88468,11.39
88469,14.77
88470,31.93
88471,3.23
88472,10.68
88473,17.27
88474,53.68
88475,28.84
88476,92.66
88477,5.43
88478,8.04
88479,23.29
88480,38.99
88481,39.85
88482,3.42
88483,3.43
88484,68.98
88485,4.96
88486,7.12
88487,32.7
88488,6.6
88489,90.58
88490,11.25
88491,9.6
88492,63.9
88493,1.9
88494,10.99
88495,23.82
88496,25.85
88497,87.21
88498,63.17
88499,79.09
88500,4.49
88501,104.98
88502,29.15
88503,83.75
88504,52.82
88505,19.9
88506,50.63
88507,14.3
88508,55.64
88509,64.36
88510,88.77
88511,19.03
88512,60
88513,25.16
88514,2.94
88515,5.83
88516,119.07
88517,67.11
88518,17.42
88519,68.49
88520,51.64
88521,15.9
88522,53.52
88523,10.14
88524,7.29
88525,64.46
88526,3.72
88527,14.49
88528,94.16
88529,45.91
88530,116.79
88531,24.31
88532,24.94
88533,5.32
88534,19.71
88535,70.67
88536,5.51
88537,4.95
88538,6.15
88539,131.59
88540,25.42
88541,91.98
88542,31.41
88543,60.03
88544,15.59
88545,11.38
88546,6.9
88547,27.02
88548,96.77
88549,88.13
88550,86.52
88551,12.77
88552,2.46
88553,0.27
88554,23.13
88555,68.05
88556,109.46
88557,10.61
88558,14.79
88559,8.19
88560,74.39
88561,18.98
88562,1.21
88563,2.84
88564,37.17
88565,42.72
88566,6.42
88567,3.62
88568,4.21
88569,22.39
88570,123.65
88571,52.22
88572,61.11
88573,6.88
88574,6.08
88575,26.81
88576,19.5
88577,130.72
88578,71.11
88579,11.57
88580,3.84
88581,75.84
88582,15.75
88583,55.07
88584,84.88
88585,25.93
88586,69.48
88587,11.73
88588,14.09
88589,19.75
88590,57.26
88591,52.4
88592,17.41
88593,58.66
88594,39.37
88595,124.82
88596,46.46
88597,56.56
88598,36.43
88599,28.24
88600,61.17
88601,13.7
88602,39.87
88603,52.8
88604,89.02
88605,3.72
88606,22.11
88607,56.66
88608,20.45
88609,25.71
88610,4.96
88611,93.04
88612,3.11
88613,12.72
88614,21.19
88615,23.35
88616,7.5
88617,1.01
88618,5.35
88619,82.23
88620,60.47
88621,37.54
88622,3.97
88623,28.34
88624,133.57
88625,13.57
88626,15.29
88627,10.31
88628,24.98
88629,9.44
88630,4.2
88631,60.61
88632,70.48
88633,8.82
88634,26.92
88635,22.75
88636,91.24
88637,93.66
88638,5.75
88639,16.56
88640,77.19
88641,99.05
88642,69.33
88643,72.36
88644,2.16
88645,38.26
88646,102.66
88647,27.1
88648,90.13
88649,26.61
88650,51.14
88651,15.48
88652,124.63
88653,116.83
88654,7.13
88655,17.61
88656,19.39
88657,35.74
88658,31.15
88659,24.81
88660,16.91
88661,36.8
88662,81.23
88663,92.47
88664,93.7
88665,17.58
88666,13.19
88667,13.76
88668,0.48
88669,50.77
88670,6.7
88671,19.18
88672,47.21
88673,98.17
88674,71.67
88675,73.52
88676,14.2
88677,21.23
88678,50.47
88679,61.62
88680,5.28
88681,1.79
88682,8.92
88683,31.81
88684,38.55
88685,5.46
88686,21.25
88687,4.2
88688,13.16
88689,63.98
88690,13.38
88691,5.29
88692,18.4
88693,98
88694,1.2
88695,2.94
88696,14.45
88697,0.51
88698,86.75
88699,57.71
88700,3.01
88701,8.11
88702,17.61
88703,85.42
88704,32.52
88705,23.3
88706,126.86
88707,93.35
88708,12.69
88709,26.03
88710,99.88
88711,8.5
88712,0.79
88713,8.71
88714,17.96
88715,1.68
88716,67.41
88717,77.24
88718,81.18
88719,21.91
88720,1.4
88721,2.64
88722,4.98
88723,7.89
88724,19.53
88725,62.2
88726,98.93
88727,14.52
88728,9.18
88729,37.77
88730,67.15
88731,46.9
88732,52.87
88733,20.85
88734,50.2
88735,63.05
88736,83.9
88737,1.18
88738,4.18
88739,9.81
88740,5.88
88741,10
88742,23.1
88743,100.5
88744,45.58
88745,59.65
88746,54.85
88747,8.15
88748,13.36
88749,104.34
88750,7.41
88751,16.28
88752,62.05
88753,69.58
88754,32.28
88755,99.19
88756,31.66
88757,9.05
88758,19.86
88759,16.62
88760,29.97
88761,56.07
88762,19.97
88763,62.74
88764,56.93
88765,29.22
88766,7
88767,108.15
88768,2.78
88769,35.93
88770,72.89
88771,20.54
88772,54.44
88773,35.56
88774,12.14
88775,71.64
88776,54.14
88777,94.6
88778,48.43
88779,90.58
88780,27.07
88781,108.29
88782,28.01
88783,21.75
88784,0.72
88785,4.67
88786,14.52
88787,10.96
88788,83.37
88789,11.52
88790,6.38
88791,9.8
88792,22.64
88793,36.53
88794,17.4
88795,80.31
88796,92.07
88797,38.76
88798,31.75
88799,11.97
88800,4.88
88801,20.62
88802,45.41
88803,11.94
88804,4.55
88805,75.43
88806,18.4
88807,61.25
88808,4.29
88809,11.96
88810,1.72
88811,5.69
88812,39.41
88813,38.31
88814,12.46
88815,13.34
88816,76.62
88817,14.55
88818,80.75
88819,22.83
88820,55.7
88821,34.13
88822,3.05
88823,30.33
88824,46.38
88825,84.75
88826,22.44
88827,55.7
88828,69.18
88829,0.66
88830,32.65
88831,40.67
88832,40.5
88833,70.45
88834,70.53
88835,18.14
88836,17.09
88837,78.3
88838,106.77
88839,94.13
88840,1.35
88841,85.62
88842,55.42
88843,13.94
88844,67.53
88845,9.7
88846,13.97
88847,107.52
88848,21.71
88849,2.58
88850,51.12
88851,143.02
88852,59.92
88853,103
88854,11.43
88855,5.54
88856,0.91
88857,2.46
88858,18.77
88859,99.98
88860,93.9
88861,42.61
88862,18.09
88863,40.31
88864,3.81
88865,8.99
88866,28.64
88867,36.85
88868,5.96
88869,10.01
88870,69.29
88871,72.99
88872,1.75
88873,58.86
88874,97.43
88875,2.23
88876,0.04
88877,1.68
88878,1.44
88879,55.07
88880,55.89
88881,26.11
88882,78.29
88883,40.81
88884,20.17
88885,51.59
88886,2.11
88887,39.34
88888,9.42
88889,5.3
88890,34.57
88891,21.34
88892,10.24
88893,20.6
88894,17.35
88895,4.41
88896,22.27
88897,59.6
88898,3.78
88899,54.67
88900,47.2
88901,45.83
88902,54.12
88903,9.89
88904,3.08
88905,7.49
88906,29.34
88907,85.84
